label,text,language
ham,Well keep in mind I've only got enough gas for one more round trip barring a sudden influx of cash,English
ham,Yeh. Indians was nice. Tho it did kane me off a bit he he. We shud go out 4 a drink sometime soon. Mite hav 2 go 2 da works 4 a laugh soon. Love Pete x x,English
ham,Yes i have. So that's why u texted. Pshew...missing you so much,English
ham,No. I meant the calculation is the same. That  &lt;#&gt; units at  &lt;#&gt; . This school is really expensive. Have you started practicing your accent. Because its important. And have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,English
ham,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit,English
ham,Anything lor. Juz both of us lor.,English
ham,Get me out of this dump heap. My mom decided to come to lowes. BORING.,English
ham,Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...,English
ham,Ard 6 like dat lor.,English
ham,Why don't you wait 'til at least wednesday to see if you get your .,English
ham,Huh y lei...,English
spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",English
spam,"This is the 2nd time we have tried 2 contact u. U have won the å£750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate.",English
ham,Will Ì_ b going to esplanade fr home?,English
ham,"Pity, * was in mood for that. So...any other suggestions?",English
ham,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free,English
ham,Rofl. Its true to its name,English
spam,25 lakh jeetne ka mauka! Abhi UPI se 25178 bheje aur reward paaye,Mixed
ham,Call me when you reach home,Mixed
spam,Work from home job earn ₹43426 per month WhatsApp 4252204669,Mixed
spam,"మీరు 17859 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
ham,मैं कल आ रहा हूँ,Mixed
ham,Meeting scheduled at 5 pm,Mixed
spam,You won a lottery of ₹49842! Click the link to claim now,Mixed
ham,Hi how are you doing today,Mixed
spam,You won a lottery of ₹33878! Click the link to claim now,Mixed
spam,25 lakh jeetne ka mauka! Abhi UPI se 30470 bheje aur reward paaye,Mixed
ham,Let's meet tomorrow for lunch,Mixed
spam,Work from home job earn ₹22010 per month WhatsApp 5579880313,Mixed
spam,"आप 28486 रुपये जीत गए, अभी OTP share करें",Mixed
ham,आप कैसे हो,Mixed
spam,"మీరు 48831 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,You won a lottery of ₹11186! Click the link to claim now,Mixed
spam,"మీరు 20801 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,"URGENT: Your bank KYC expired, verify immediately",Mixed
spam,Limited offer investment double your money in 7 days,Mixed
spam,"आप 45227 रुपये जीत गए, अभी OTP share करें",Mixed
spam,"మీరు 44719 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
ham,Did you finish the assignment,Mixed
spam,Electricity bill pending pay ₹34545 now or power disconnect,Mixed
spam,Work from home job earn ₹22521 per month WhatsApp 5413372727,Mixed
spam,"आप 1296 रुपये जीत गए, अभी OTP share करें",Mixed
ham,నేను రేపు వస్తాను,Mixed
spam,Electricity bill pending pay ₹25498 now or power disconnect,Mixed
spam,"మీరు 9212 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,"आप 20898 रुपये जीत गए, अभी OTP share करें",Mixed
spam,"आप 1938 रुपये जीत गए, अभी OTP share करें",Mixed
spam,Electricity bill pending pay ₹3301 now or power disconnect,Mixed
spam,"మీరు 7892 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,Work from home job earn ₹29554 per month WhatsApp 1029542829,Mixed
spam,You won a lottery of ₹17914! Click the link to claim now,Mixed
spam,"మీరు 13558 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,Work from home job earn ₹13705 per month WhatsApp 8002568537,Mixed
spam,"మీరు 8744 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,25 lakh jeetne ka mauka! Abhi UPI se 28559 bheje aur reward paaye,Mixed
spam,Electricity bill pending pay ₹38629 now or power disconnect,Mixed
spam,Work from home job earn ₹44635 per month WhatsApp 1942195208,Mixed
spam,Electricity bill pending pay ₹39656 now or power disconnect,Mixed
spam,"మీరు 41583 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,25 lakh jeetne ka mauka! Abhi UPI se 25960 bheje aur reward paaye,Mixed
spam,Electricity bill pending pay ₹36370 now or power disconnect,Mixed
spam,You won a lottery of ₹44260! Click the link to claim now,Mixed
spam,You won a lottery of ₹7242! Click the link to claim now,Mixed
spam,25 lakh jeetne ka mauka! Abhi UPI se 11935 bheje aur reward paaye,Mixed
spam,Electricity bill pending pay ₹17148 now or power disconnect,Mixed
spam,Electricity bill pending pay ₹6596 now or power disconnect,Mixed
spam,Work from home job earn ₹2844 per month WhatsApp 3520843063,Mixed
spam,You won a lottery of ₹25779! Click the link to claim now,Mixed
spam,You won a lottery of ₹29808! Click the link to claim now,Mixed
spam,25 lakh jeetne ka mauka! Abhi UPI se 35305 bheje aur reward paaye,Mixed
spam,"आप 20716 रुपये जीत गए, अभी OTP share करें",Mixed
spam,25 lakh jeetne ka mauka! Abhi UPI se 40984 bheje aur reward paaye,Mixed
spam,"మీరు 10169 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,Work from home job earn ₹42333 per month WhatsApp 0154704367,Mixed
spam,Work from home job earn ₹12405 per month WhatsApp 1295880391,Mixed
spam,"आप 46580 रुपये जीत गए, अभी OTP share करें",Mixed
spam,Electricity bill pending pay ₹16886 now or power disconnect,Mixed
spam,Work from home job earn ₹42316 per month WhatsApp 3641823260,Mixed
spam,"మీరు 3802 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,You won a lottery of ₹16604! Click the link to claim now,Mixed
spam,Work from home job earn ₹18822 per month WhatsApp 2751327033,Mixed
spam,"మీరు 11135 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,You won a lottery of ₹16161! Click the link to claim now,Mixed
spam,Electricity bill pending pay ₹32520 now or power disconnect,Mixed
spam,"आप 43201 रुपये जीत गए, अभी OTP share करें",Mixed
spam,Electricity bill pending pay ₹47922 now or power disconnect,Mixed
spam,"మీరు 5252 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,"आप 42745 रुपये जीत गए, अभी OTP share करें",Mixed
spam,You won a lottery of ₹35477! Click the link to claim now,Mixed
spam,You won a lottery of ₹47603! Click the link to claim now,Mixed
spam,25 lakh jeetne ka mauka! Abhi UPI se 26657 bheje aur reward paaye,Mixed
spam,Electricity bill pending pay ₹39918 now or power disconnect,Mixed
spam,You won a lottery of ₹26666! Click the link to claim now,Mixed
spam,Electricity bill pending pay ₹25320 now or power disconnect,Mixed
spam,25 lakh jeetne ka mauka! Abhi UPI se 46424 bheje aur reward paaye,Mixed
spam,Electricity bill pending pay ₹17671 now or power disconnect,Mixed
spam,"మీరు 13621 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,"आप 43997 रुपये जीत गए, अभी OTP share करें",Mixed
spam,Electricity bill pending pay ₹25535 now or power disconnect,Mixed
spam,"आप 42539 रुपये जीत गए, अभी OTP share करें",Mixed
spam,"आप 26866 रुपये जीत गए, अभी OTP share करें",Mixed
spam,"आप 36728 रुपये जीत गए, अभी OTP share करें",Mixed
spam,25 lakh jeetne ka mauka! Abhi UPI se 5182 bheje aur reward paaye,Mixed
spam,Electricity bill pending pay ₹27023 now or power disconnect,Mixed
spam,Electricity bill pending pay ₹1049 now or power disconnect,Mixed
spam,Electricity bill pending pay ₹25479 now or power disconnect,Mixed
spam,"మీరు 5608 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,Electricity bill pending pay ₹14334 now or power disconnect,Mixed
spam,"आप 16578 रुपये जीत गए, अभी OTP share करें",Mixed
spam,Electricity bill pending pay ₹29252 now or power disconnect,Mixed
spam,Electricity bill pending pay ₹21425 now or power disconnect,Mixed
spam,You won a lottery of ₹6513! Click the link to claim now,Mixed
spam,Electricity bill pending pay ₹3660 now or power disconnect,Mixed
spam,"आप 27333 रुपये जीत गए, अभी OTP share करें",Mixed
spam,Electricity bill pending pay ₹1005 now or power disconnect,Mixed
spam,"आप 45934 रुपये जीत गए, अभी OTP share करें",Mixed
spam,"మీరు 29560 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,"మీరు 16881 రూపాయలు గెలిచారు, వెంటనే చెల్లించండి",Mixed
spam,Work from home job earn ₹37550 per month WhatsApp 3903545761,Mixed
